uuid,start_time,end_time,time_offset,count,calorie,distance
adde2000-28b5-4800-a8da-76fb36e97382,1732060800000,1732147140000,600,1511,60,1057
8179018b-12ad-4045-9def-945d66f5f902,1732147200000,1732233540000,600,1864,74,1304
5f30000d-a757-4911-a12d-c55d6911b441,1732233600000,1732319940000,600,1484,59,1038
853581ae-b54b-45c9-8546-b211193ec34b,1732320000000,1732406340000,600,1714,68,1199
cb69620a-ff94-4974-bf8f-31552469d8cd,1732406400000,1732492740000,600,1529,61,1070
accb1810-17e0-4984-9a7c-bf79578759f6,1732492800000,1732579140000,600,1815,72,1270
ec3f629c-823a-40ab-913e-90e387cc599f,1732579200000,1732665540000,600,1600,64,1120
a52efcd4-2fae-463d-b0be-0068e4a2c9e3,1732665600000,1732751940000,600,1475,59,1032
8ac30f94-e4e7-48b6-a519-4aa92a17d0c5,1732752000000,1732838340000,600,1671,66,1169
58d3cbb5-b2a5-4a16-9b81-062ec742b038,1732838400000,1732924740000,600,1789,71,1252
a49c7ff7-173d-4491-b22e-9fea56d65ce1,1732924800000,1733011140000,600,1641,65,1148
f0c84737-c016-42b0-b114-2aecd9428e3f,1733011200000,1733097540000,600,1367,54,956
55ed0117-bbf5-462b-abc7-8f5d79961c6c,1733097600000,1733183940000,600,1620,64,1134
83424e0f-1ed7-4ecb-aa24-430a657dc2d1,1733184000000,1733270340000,600,1690,67,1183
dda52e1d-bbfb-4f5c-8d21-d69f00b51858,1733270400000,1733356740000,600,1644,65,1150
008707e1-1a45-4b92-84f6-d29664090f33,1733356800000,1733443140000,600,1723,68,1206
a7ac1c4d-fada-450d-8a68-a2660c603b72,1733443200000,1733529540000,600,1384,55,968
30d67019-a73c-45ed-b331-6d79dfcbd07e,1733529600000,1733615940000,600,1653,66,1157
6bdd532f-7aac-443f-8aa5-f5a6e0e8e635,1733616000000,1733702340000,600,1733,69,1213
d2c08b21-2579-4daa-8c23-675a85465483,1733702400000,1733788740000,600,1850,74,1295
1d2dcbe1-7a40-4662-acae-00ab10b19ff9,1733788800000,1733875140000,600,1781,71,1246
599e0a60-4a6b-4a43-94ec-d2b2b996359b,1733875200000,1733961540000,600,1862,74,1303
01521cdd-fd37-4f23-8401-961352a1259b,1733961600000,1734047940000,600,1483,59,1038
4a2fc869-eadf-4be0-a68d-8ebecd224afd,1734048000000,1734134340000,600,1545,61,1081
6f67a271-d3fe-4294-b7de-08c26d32fec6,1734134400000,1734220740000,600,1625,65,1137
02dbe3ac-c16d-489b-841f-7657f588075f,1734220800000,1734307140000,600,1833,73,1283
45c434d0-dfe1-44ee-9cd8-c65f31db6e99,1734307200000,1734393540000,600,1602,64,1121
11ce93a1-18f3-4f1e-b0ee-eacc26fe738f,1734393600000,1734479940000,600,1788,71,1251
ee4fcf31-a207-4ab4-815f-42dc5af83f1a,1734480000000,1734566340000,600,1365,54,955
a1e9555f-2c2b-4ba9-898f-ed954e2b03fa,1734566400000,1734652740000,600,1833,73,1283
fd824594-173c-4d01-bac8-a15520d0b61d,1734652800000,1734739140000,600,1602,64,1121
84048005-ab0b-48fc-a25b-0244e2a12c6b,1734739200000,1734825540000,600,1533,61,1073
6dc6c669-f063-4457-8290-b8d6a3295efc,1734825600000,1734911940000,600,1665,66,1165
d4f18279-8c72-4557-80c0-9b47db1f5779,1734912000000,1734998340000,600,1612,64,1128
c60f6066-7162-4f10-ada7-3dc475dd8924,1734998400000,1735084740000,600,1715,68,1200
9cb31811-de33-4158-88b5-6c3343ed1848,1735084800000,1735171140000,600,1665,66,1165
52edc5aa-a75d-4494-a24f-36e1b9529022,1735171200000,1735257540000,600,1383,55,968
66810f32-45d1-4772-a960-cc9348931075,1735257600000,1735343940000,600,1805,72,1263
0ec0e36b-1ed4-478d-b966-f9dcb57a1002,1735344000000,1735430340000,600,1632,65,1142
72daab8b-2047-4ce7-a84b-2e227c1258a9,1735430400000,1735516740000,600,1778,71,1244
421ab205-5203-4ffa-93af-ab5e56ad11bf,1735516800000,1735603140000,600,1821,72,1274
5008a2c6-925d-4353-9ea6-89c5dd261d97,1735603200000,1735689540000,600,1842,73,1289
ad2ff7b7-bca6-4389-835f-ffcf63460454,1735689600000,1735775940000,600,1748,69,1223
772ddb88-a7b7-42b2-a25e-fb8cd4bf1610,1735776000000,1735862340000,600,1798,71,1258
369510d3-2fc1-4f71-aef5-22c335281450,1735862400000,1735948740000,600,1819,72,1273
ff436ed2-5c5e-4519-bd82-674519e2fb34,1735948800000,1736035140000,600,1540,61,1078
c4a19cb2-004a-4b0d-8244-0ed4293a63fb,1736035200000,1736121540000,600,1712,68,1198
110eb428-1b25-4bd5-93af-bf57cc79a6f1,1736121600000,1736207940000,600,1439,57,1007
0a0103c6-3dce-4543-920b-47043b84e867,1736208000000,1736294340000,600,1327,53,928
7b850c6d-995a-478d-9ac7-e02ba497ea7d,1736294400000,1736380740000,600,1808,72,1265
10565b26-f607-40ed-8570-ae57711ddfd0,1736380800000,1736467140000,600,1485,59,1039
ed2a46e4-129d-412d-b79d-b759c983d497,1736467200000,1736553540000,600,1447,57,1012
370d1e13-bcf6-4033-8ce9-83279376db94,1736553600000,1736639940000,600,1582,63,1107
321438d4-5f7d-4b09-b0a8-c1f4a876b497,1736640000000,1736726340000,600,1490,59,1043
2c55876e-dfc7-4f8a-a6af-04b0e18f35bf,1736726400000,1736812740000,600,1558,62,1090
960f767b-80d5-45e4-a53e-575176be2c77,1736812800000,1736899140000,600,1439,57,1007
c2b768f9-9e77-437a-90fe-fdd140430758,1736899200000,1736985540000,600,1496,59,1047
6e32d456-5105-4ea5-b3c5-b1fcb6acfe63,1736985600000,1737071940000,600,1812,72,1268
636c109b-9e7b-4aee-b641-06d0c09b8f14,1737072000000,1737158340000,600,1245,49,871
b9121dce-c2c0-4b5f-9161-4e7a34450362,1737158400000,1737244740000,600,1686,67,1180
36edaa8f-64fa-457d-a099-3cdfd48bdbcd,1737244800000,1737331140000,600,1288,51,901
9f9882dd-bb55-48a2-b65d-1c1642a93ce7,1737331200000,1737417540000,600,1311,52,917
ed87b178-3948-4afc-9d17-6e8f0b488e56,1737417600000,1737503940000,600,1225,49,857
94d432b9-fad6-42cf-8603-0ff11d76b48c,1737504000000,1737590340000,600,1220,48,854
60de0bdd-ffa8-4e83-a3e4-2c236904682b,1737590400000,1737676740000,600,1565,62,1095
783dada5-db13-4818-9713-b6b9782016cb,1737676800000,1737763140000,600,1493,59,1045
eb766b69-4d3b-45cc-b8cd-8fed5117233d,1737763200000,1737849540000,600,1342,53,939
7ef36807-1c72-4a2f-9ce5-6e90908f0463,1737849600000,1737935940000,600,1736,69,1215
3519c4cf-5a93-4822-b897-0e15a4929c86,1737936000000,1738022340000,600,1428,57,999
c9cbbcde-3247-46e2-9741-4abf0e36ba67,1738022400000,1738108740000,600,1570,62,1099
f7544acd-4c6f-4d18-aaca-f0f69d8b0ab4,1738108800000,1738195140000,600,1525,61,1067
cd163ccd-537a-4156-b568-1f0dce0772b0,1738195200000,1738281540000,600,1400,56,979
6d3444cf-f503-429d-917f-5c5d9569410e,1738281600000,1738367940000,600,1228,49,859
9257ab46-6948-4308-8d64-ef51154f232d,1738368000000,1738454340000,600,1334,53,933
61ebc503-c5b0-4183-ab26-ea86884a6ff9,1738454400000,1738540740000,600,1529,61,1070
783be9f2-a0e9-49fd-84f2-c3e71bf03a14,1738540800000,1738627140000,600,1400,56,979
95429198-4e8b-4878-9015-fbafdce755eb,1738627200000,1738713540000,600,1376,55,963
71660f03-ec8f-4c59-9afe-a621a7ed6c94,1738713600000,1738799940000,600,1774,70,1241
04c74667-31b5-4b9b-908c-370b79044a23,1738800000000,1738886340000,600,1268,50,887
3da3b02f-c58c-452b-88a0-9d2a9a2214b8,1738886400000,1738972740000,600,1424,56,996
0fde7b22-8c14-4b09-a347-0d855565d8c6,1738972800000,1739059140000,600,1732,69,1212
25c10ec8-1b67-457e-951d-1743cdd10ee1,1739059200000,1739145540000,600,1525,61,1067
71a58f2a-9126-4e89-bc7d-d7060eb3211c,1739145600000,1739231940000,600,1733,69,1213
34bd8890-8a30-4979-86cf-952ce629b98f,1739232000000,1739318340000,600,1549,61,1084
fee03f7e-650e-4288-a12e-ce8e436f444c,1739318400000,1739404740000,600,1328,53,929
68739308-d390-42b6-be1b-37ff812eb0f4,1739404800000,1739491140000,600,1498,59,1048
8a2d6550-3fd2-4b4f-a28c-dd6cb754bc56,1739491200000,1739577540000,600,1362,54,953
65be4f96-5b40-49e2-8bf5-482ca348dd2e,1739577600000,1739663940000,600,1698,67,1188
8c08dfed-f4f2-4879-8f83-908c477c1507,1739664000000,1739750340000,600,1654,66,1157
f67988b5-3ec6-4732-a906-665b71e16324,1739750400000,1739836740000,600,1521,60,1064
94cb7f71-a4b8-4082-a72b-d91ca9a016a5,1739836800000,1739923140000,600,1216,48,851
960c6404-f304-4dc4-bbd7-8b3a69e97b99,1739923200000,1740009540000,600,1693,67,1185
4ac67da1-2fca-4f06-ae48-9c2204870d65,1740009600000,1740095940000,600,1465,58,1025
685fd9a1-87a1-4370-8def-c34e73c1e7f2,1740096000000,1740182340000,600,1215,48,850
388a3918-54f4-4396-b4c3-5c853a51fb16,1740182400000,1740268740000,600,1444,57,1010
160fb345-ff1b-4f35-8f60-144a77ea4a61,1740268800000,1740355140000,600,1354,54,947
95162366-9234-4180-a362-b2b4c0aa3d48,1740355200000,1740441540000,600,1165,46,815
48e9384b-cc56-430e-a845-380f6fd0b599,1740441600000,1740527940000,600,1363,54,954
5bbec733-8dcb-45e9-800f-d57a4b78a823,1740528000000,1740614340000,600,1334,53,933
8e4a93e5-7a1e-4d5c-a2d3-9c5a651b5517,1740614400000,1740700740000,600,1370,54,958
55eee553-2759-48e2-acbb-f8bd403c443e,1740700800000,1740787140000,600,1179,47,825
55b37aeb-819b-4265-9691-95330186ee4d,1740787200000,1740873540000,600,1131,45,791
dc3ab32f-ac15-43e0-907c-6983d7e49845,1740873600000,1740959940000,600,1531,61,1071
a41c44ee-62a1-42d6-9e5b-50b8d220d6f4,1740960000000,1741046340000,600,1713,68,1199
5ccd501e-7601-4c97-bb82-ae8f0ef3b5ed,1741046400000,1741132740000,600,1373,54,961
5fd52e9f-359e-43dd-b957-bf978930b962,1741132800000,1741219140000,600,1429,57,1000
c0388e45-a565-4ae6-acfb-f7569f5c9500,1741219200000,1741305540000,600,1402,56,981
2ba6758f-005a-4c5c-81b8-e556e89169c2,1741305600000,1741391940000,600,1492,59,1044
132f2ebc-bfdc-4c75-8724-c2990a856e3d,1741392000000,1741478340000,600,1476,59,1033
364e1066-45e2-4134-bb30-5d118fb5cad5,1741478400000,1741564740000,600,1504,60,1052
b358be7d-353d-4f1e-948c-d65d0a0fbf52,1741564800000,1741651140000,600,1279,51,895
cd69ca3f-5204-460e-b517-414e315c5ce2,1741651200000,1741737540000,600,1325,53,927
e0cb3432-67f7-4077-ba67-ead318a36d58,1741737600000,1741823940000,600,1456,58,1019
815841a9-acb3-486a-be9e-8b7b1173a827,1741824000000,1741910340000,600,1453,58,1017
d1361cf6-9265-40cd-a87a-a0d515da7a2d,1741910400000,1741996740000,600,1670,66,1169
626e6294-ccbb-42ea-8a31-40192b42ffb5,1741996800000,1742083140000,600,1439,57,1007
84671d1d-fbb1-4bab-9215-561314ebd621,1742083200000,1742169540000,600,1246,49,872
e48bf20a-cdda-4553-998b-dcbd91fe8c8b,1742169600000,1742255940000,600,1146,45,802
c861d37b-bdeb-44ee-b028-ded43b8760b1,1742256000000,1742342340000,600,1106,44,774
2591066c-6a63-496a-bb82-251dc513b9da,1742342400000,1742428740000,600,1603,64,1122
d4ef2e78-1eba-46ca-9104-37f52bca368d,1742428800000,1742515140000,600,1590,63,1113
e786fd50-e4a5-4ec1-bdce-76009ce69aa6,1742515200000,1742601540000,600,1074,42,751
cd4e728a-20b3-4d41-bd4f-4d4720214015,1742601600000,1742687940000,600,1216,48,851
d60ef415-23ea-4162-8c37-4909e4a51f3c,1742688000000,1742774340000,600,1338,53,936
d84c02ec-6dd9-424a-90c0-82b2c5062510,1742774400000,1742860740000,600,1263,50,884
d124a754-e7d2-4e81-ba81-019c6b3d1a3f,1742860800000,1742947140000,600,1510,60,1057
cb956420-ac6b-44ad-ba5d-c22a034874b5,1742947200000,1743033540000,600,1193,47,835
64e668ec-8949-4f57-a9b3-8aa07de3819b,1743033600000,1743119940000,600,1201,48,840
09265aea-d61a-454b-b573-7d4640778ae7,1743120000000,1743206340000,600,1631,65,1141
e6574c77-4a09-46b3-9d24-c76c691c3c8c,1743206400000,1743292740000,600,1284,51,898
95183684-3c71-4d07-a52d-93f2857feac8,1743292800000,1743379140000,600,1188,47,831
4293563a-9496-4ee5-be37-b5bf8cb429c1,1743379200000,1743465540000,600,1202,48,841
2d211256-edbc-413e-8b04-adc27390f044,1743465600000,1743551940000,600,1441,57,1008
e6f1a320-0b46-46a8-8c28-080814289f62,1743552000000,1743638340000,600,1354,54,947
ad9911cd-7ed3-4d93-b9fa-b31dcbcce105,1743638400000,1743724740000,600,1510,60,1057
3254dd41-5112-4e1e-81db-16b0fc3fd0dc,1743724800000,1743811140000,600,1462,58,1023
18eff2dd-d632-47b2-9a4e-ddbd58227604,1743811200000,1743897540000,600,1151,46,805
d93260fd-8092-4770-a446-b9b1897a294f,1743897600000,1743983940000,600,1561,62,1092
85350f61-948f-4ed8-86be-0507acffc1b1,1743984000000,1744070340000,600,1355,54,948
a6afe286-e2b4-4e30-9d36-53ce62f43f25,1744070400000,1744156740000,600,1517,60,1061
2536501b-dada-4064-bab0-ae5744c5a1c1,1744156800000,1744243140000,600,1035,41,724
a0cc3067-89f6-467e-b867-ea702b281e8b,1744243200000,1744329540000,600,1575,63,1102
9fc58431-6396-4eb8-858b-e2361332caed,1744329600000,1744415940000,600,1249,49,874
20d80314-0d74-41a4-891c-c1730af289f2,1744416000000,1744502340000,600,1377,55,963
6ad30997-756a-4aad-88dd-655b1887e152,1744502400000,1744588740000,600,1517,60,1061
6ba2bae4-3050-4043-8722-a8499b453410,1744588800000,1744675140000,600,1300,52,909
506307fe-8d71-43a1-88fc-8d8c8cb44739,1744675200000,1744761540000,600,1153,46,807
7411f226-c831-4ba4-8830-aee488306d30,1744761600000,1744847940000,600,1508,60,1055
66900df1-ea56-4050-a135-a1636780563f,1744848000000,1744934340000,600,1099,43,769
e97ddb4b-4608-4364-8104-64cae15ea08c,1744934400000,1745020740000,600,1104,44,772
ad6afee9-ed15-48d3-8ab3-ca1f07651707,1745020800000,1745107140000,600,1052,42,736
eb1664ac-6b3a-484c-924b-957a20900f7a,1745107200000,1745193540000,600,1424,56,996
2069b993-b81d-4be8-b830-df4ad4822682,1745193600000,1745279940000,600,1128,45,789
4c79aac3-1bbb-404a-9283-e553593a7706,1745280000000,1745366340000,600,1272,50,890
3bc51b2d-c9a2-4840-b2a9-16db2c169ce9,1745366400000,1745452740000,600,1422,56,995
d9baa1b1-0e3b-4a40-aaa7-066523b4318a,1745452800000,1745539140000,600,1548,61,1083
d3731188-4b03-4e11-a4b4-f1e0bbe28f3b,1745539200000,1745625540000,600,1586,63,1110
a7f94d5a-3114-4838-bffb-024f4034c179,1745625600000,1745711940000,600,1275,51,892
79538239-1e77-4640-a76a-29e7a25d2214,1745712000000,1745798340000,600,1408,56,985
ba6f6d18-8761-4a10-b8f7-cdae60ab61ce,1745798400000,1745884740000,600,1018,40,712
c1758534-dff7-455c-b89d-219226af261f,1745884800000,1745971140000,600,1430,57,1000
c927673d-aedd-4027-b48d-7094ad4df556,1745971200000,1746057540000,600,1000,40,700
5f2f2937-f02a-4e1f-9bea-96b2225f3eb2,1746057600000,1746143940000,600,1485,59,1039
a33a66d7-32fb-456e-8f7b-ca6959418322,1746144000000,1746230340000,600,1104,44,772
dbaa0bab-b077-46be-9d26-1b0c4a56496c,1746230400000,1746316740000,600,1391,55,973
10a7e66f-47a1-4af2-a170-6f918f55ebdf,1746316800000,1746403140000,600,1210,48,847
c5860106-7b00-4065-8ae0-98a17a98a8c9,1746403200000,1746489540000,600,1103,44,772
5c35b9c1-6a90-4bb9-973e-6d96176db161,1746489600000,1746575940000,600,1546,61,1082
224d7743-6b4d-4001-8e4e-249999325d47,1746576000000,1746662340000,600,1098,43,768
4d3a5195-a13b-4828-a3d9-9b4cfc310138,1746662400000,1746748740000,600,1124,44,786
ed2be71f-fda4-422f-aa24-1fcbb8f5ef24,1746748800000,1746835140000,600,1399,55,979
0a327e0e-968b-41bf-8404-527ebf1b4606,1746835200000,1746921540000,600,1383,55,968
3629db45-5012-4438-ade5-3482aa67979d,1746921600000,1747007940000,600,1409,56,986
82b437e1-438e-4111-b21f-6d640a1115d5,1747008000000,1747094340000,600,1127,45,788
db16820b-11d1-489a-a366-82da04409b1b,1747094400000,1747180740000,600,1063,42,744
da38eb0e-b745-431e-8871-accc9a39309f,1747180800000,1747267140000,600,1043,41,730
ab0c949e-2d23-4e32-bdb9-9874981f6c8c,1747267200000,1747353540000,600,1103,44,772
32e2e34d-6450-4075-bf6e-9d1777431fbf,1747353600000,1747439940000,600,1401,56,980
427726a9-731c-456a-b891-f83b72b35c84,1747440000000,1747526340000,600,1097,43,767
4a2c8815-7866-4e51-966f-d5010f07a2e6,1747526400000,1747612740000,600,939,37,657
8138a447-a84c-4c14-90c1-812785ffacd5,1747612800000,1747699140000,600,953,38,667
1ac2d186-a91f-4f6c-bd7b-5b5d2ba8c403,1747699200000,1747785540000,600,1416,56,991
38143711-5fda-42da-a2aa-95a5edeaa9bb,1747785600000,1747871940000,600,923,36,646
d55b80d6-4a14-4c0f-97a7-e8d593279707,1747872000000,1747958340000,600,1508,60,1055
83614b8b-e734-4035-a8a3-004205e355af,1747958400000,1748044740000,600,1160,46,812
e1b5a860-b36a-4371-8cba-f4c799857e83,1748044800000,1748131140000,600,1050,42,735
f011367c-d67a-4962-a160-a2f4902d1593,1748131200000,1748217540000,600,1147,45,802
0e57849d-e95c-4bd2-94a0-301fe74ab749,1748217600000,1748303940000,600,974,38,681
12ae75af-4e1d-40c3-8cf7-d01d942fb359,1748304000000,1748390340000,600,1043,41,730
bd77fffb-fcb4-4dee-bf49-bf491869cfea,1748390400000,1748476740000,600,1480,59,1036
c3750b7c-9bf7-4ade-ac6c-c6ed539c295d,1748476800000,1748563140000,600,1460,58,1021
026a1136-f1b5-4496-9640-70f83145162d,1748563200000,1748649540000,600,1405,56,983
39f53d7b-e067-4943-b602-5aa0b17acb5a,1748649600000,1748735940000,600,974,38,681
cb54c422-127c-4a78-bab6-3afcdc4f4c5f,1748736000000,1748822340000,600,963,38,674
51f80c29-a52a-413b-bf12-9b7fc4d50e4a,1748822400000,1748908740000,600,1331,53,931
48ebf201-79e3-40d8-ab56-f82d909a4b02,1748908800000,1748995140000,600,1067,42,746
6aafd316-83d6-4d8f-bb1e-0477c27c9ea6,1748995200000,1749081540000,600,1326,53,928
2515a242-ca93-404a-a410-89bc889c3b64,1749081600000,1749167940000,600,978,39,684
97d57176-a717-4d5a-9718-84220d25ea35,1749168000000,1749254340000,600,1355,54,948
984a938b-78cd-4313-a5e5-7b8125462ced,1749254400000,1749340740000,600,1097,43,767
3469147e-e068-4391-9de2-13b35b0c6f1a,1749340800000,1749427140000,600,1394,55,975
74269c4f-4f9b-44ab-ba22-8711b0526e14,1749427200000,1749513540000,600,1139,45,797
cff85a02-be98-49e5-9ebf-de0cbb4ba504,1749513600000,1749599940000,600,1344,53,940
1c93ecff-a4cc-4947-b2f3-2aef09375aa7,1749600000000,1749686340000,600,1127,45,788
1a8726fe-e5de-4711-bcc8-36061a51f7dd,1749686400000,1749772740000,600,870,34,609
c0006d26-1a68-4d50-9a25-866a78b59492,1749772800000,1749859140000,600,1365,54,955
a30fb0f1-f4f1-4c1e-8d23-dba766f8cce4,1749859200000,1749945540000,600,1186,47,830
62bd7064-c84d-4bb3-b6c8-b20082dc6662,1749945600000,1750031940000,600,963,38,674
a7adb1a7-63be-4c7c-9e67-d11d6a132b7e,1750032000000,1750118340000,600,862,34,603
b7d07ce3-c85f-46b9-95ae-cf2aa126a866,1750118400000,1750204740000,600,1402,56,981
36f81890-75f7-47d8-9506-5da3a5135fe4,1750204800000,1750291140000,600,1123,44,786
8294fbb2-ee81-4d9f-9220-98e373457d29,1750291200000,1750377540000,600,1002,40,701
8989aa0d-1ffb-4a24-8b42-94b1a8a2bc2f,1750377600000,1750463940000,600,1126,45,788
c5891b2a-c1f1-419c-a058-3dd4a84d09b3,1750464000000,1750550340000,600,1075,43,752
cd0c0236-11dd-4987-aaaf-1eefe53033d4,1750550400000,1750636740000,600,1080,43,756
49bd3d4a-22aa-4799-b02a-c908d717a686,1750636800000,1750723140000,600,1012,40,708
337ff9b5-b165-4f5d-b26a-83f4ef61f8ed,1750723200000,1750809540000,600,888,35,621
34503952-60e3-47e2-b5be-2e345750cad0,1750809600000,1750895940000,600,894,35,625
7168b871-6501-4ef2-a31b-51bf764ab61d,1750896000000,1750982340000,600,1057,42,739
45980acb-27ba-457a-ad17-ad4b8f0ca0f6,1750982400000,1751068740000,600,1129,45,790
fce46dde-767a-4440-9360-e075a4833b90,1751068800000,1751155140000,600,1115,44,780
8a0b9a41-0c20-42c6-9111-dcb816c5b9a5,1751155200000,1751241540000,600,904,36,632
0ede8f7a-8b4d-40b6-a9f0-92091c6c5956,1751241600000,1751327940000,600,841,33,588
76e6f5c0-90b4-4685-a5b2-d974e9ff6a68,1751328000000,1751414340000,600,1274,50,891
67e1e1bb-7131-45ca-a5ab-83d7c8384ee4,1751414400000,1751500740000,600,856,34,599
5ad3c9b7-6fa7-45f8-a246-a886352b68cf,1751500800000,1751587140000,600,1048,41,733
90ce66d2-5694-4793-840f-06e7523db370,1751587200000,1751673540000,600,1010,40,707
767075d1-0718-414d-8452-d468e07cdc5d,1751673600000,1751759940000,600,1035,41,724
fbfdcbd6-0c36-4830-b308-f1c774175b5a,1751760000000,1751846340000,600,1309,52,916
ee16a92e-51bd-4580-acf7-d014a1e2517d,1751846400000,1751932740000,600,963,38,674
d5903098-00e5-42a5-b31c-d55e150fceeb,1751932800000,1752019140000,600,953,38,667
02358845-3109-4b1e-afd5-e9d4303f9446,1752019200000,1752105540000,600,1091,43,763
5c36739d-4ceb-440d-8726-2c98dd065fbd,1752105600000,1752191940000,600,954,38,667
3ebabda0-f096-406c-9114-8ebc23786edc,1752192000000,1752278340000,600,828,33,579
d3253fc6-d5cf-4b95-8057-7a516b385a86,1752278400000,1752364740000,600,1103,44,772
e44642ef-4eec-49c2-bdeb-df0f0aa0c995,1752364800000,1752451140000,600,1212,48,848
cacdb3d5-6ce4-4d74-9c7d-0563565f1aa7,1752451200000,1752537540000,600,1181,47,826
835bcef4-041a-42e0-98fe-2bbd5cabff14,1752537600000,1752623940000,600,1101,44,770
a0aa4ac4-780b-4f33-a456-59f149cc1109,1752624000000,1752710340000,600,871,34,609
83cc769d-a788-402c-aa20-22e7a9d9bdee,1752710400000,1752796740000,600,946,37,662
3de9df0d-06fe-4695-9266-412972726f38,1752796800000,1752883140000,600,1195,47,836
b540cbba-8891-427d-8d51-4360a3e4a385,1752883200000,1752969540000,600,1109,44,776
619e1a4a-3fb5-4365-993d-26045ce136be,1752969600000,1753055940000,600,816,32,571
9887771d-5d0b-43f1-b658-b51c6dc3e39b,1753056000000,1753142340000,600,1273,50,891
27800714-ba00-4a61-92e5-1ab095cdcd01,1753142400000,1753228740000,600,813,32,569
5b2179ba-75ed-4efe-b348-9876a204718c,1753228800000,1753315140000,600,935,37,654
cb4193f2-1eb2-47b3-8616-1175512414d5,1753315200000,1753401540000,600,865,34,605
b5b169b9-59c9-4860-8cd4-6ce85608a720,1753401600000,1753487940000,600,1014,40,709
f2dfcba8-5607-4232-b9c4-9d30f6577442,1753488000000,1753574340000,600,945,37,661
c17289b2-11d0-43ec-9509-a19855b9392c,1753574400000,1753660740000,600,825,33,577
98b354e5-16ee-46ef-8965-eee78c15d565,1753660800000,1753747140000,600,971,38,679
ead518bc-3027-491a-8f46-dbe8b4c73c90,1753747200000,1753833540000,600,1219,48,853
81b9f2cf-1941-4adf-88c1-fe9e756344b5,1753833600000,1753919940000,600,846,33,592
b5dba514-048b-4348-9478-135c9bda7e57,1753920000000,1754006340000,600,1171,46,819
77816458-bd51-4f60-8541-d8a1e0438f13,1754006400000,1754092740000,600,1293,51,905
add82f3b-7f88-42a9-8236-474926ec5e0a,1754092800000,1754179140000,600,793,31,555
54180192-c386-4b2c-9d2c-a1a992a54393,1754179200000,1754265540000,600,926,37,648
df8a959f-fb16-4c09-97e0-8f72fb8a39e3,1754265600000,1754351940000,600,1036,41,725
74d07984-d709-4a90-bb04-ea3501a2e924,1754352000000,1754438340000,600,1264,50,884
6c24534c-b8b2-4ba9-a7ff-8193ec14ad03,1754438400000,1754524740000,600,938,37,656
7837e83a-1785-4ce9-b938-97567b830d67,1754524800000,1754611140000,600,863,34,604
361e62ba-649a-4583-b75a-d7f25c2399e6,1754611200000,1754697540000,600,1056,42,739
9f8109a4-abc0-4b9e-958e-c080cc076397,1754697600000,1754783940000,600,1065,42,745
f03f4f16-7a9a-4aa3-9745-a1a13042f032,1754784000000,1754870340000,600,775,31,542
cb7a6531-b0a2-4697-be22-a1eb3f045232,1754870400000,1754956740000,600,853,34,597
5bac0a44-8229-4c9f-b12b-80f12c5530cb,1754956800000,1755043140000,600,1290,51,902
3fdfa149-22c1-41b9-9b56-865fc87d63f6,1755043200000,1755129540000,600,733,29,513
f2bedb72-eeea-403b-9e99-99c590b214af,1755129600000,1755215940000,600,876,35,613
23dd6a79-4f8e-4225-b820-0ebcc64dd9dd,1755216000000,1755302340000,600,734,29,513
7f9c8739-1103-4508-a1bc-a7f0ed562f51,1755302400000,1755388740000,600,1095,43,766
db78c788-46b4-4de3-8b65-6050757bf9b3,1755388800000,1755475140000,600,1288,51,901
8bb07aa3-5e21-4500-b05c-064061c07973,1755475200000,1755561540000,600,1264,50,884
e39adace-bab2-4387-9cbb-d9b169175b7f,1755561600000,1755647940000,600,827,33,578
065f7b7d-bfe5-42af-a0ea-9592297de831,1755648000000,1755734340000,600,1175,47,822
5d86815f-2274-40da-9c61-2870b526104b,1755734400000,1755820740000,600,1189,47,832
a0fc8bab-c053-497d-8aef-9db6f2df24b3,1755820800000,1755907140000,600,1127,45,788
17befd15-324a-4fb6-a1fd-46ea192827b7,1755907200000,1755993540000,600,729,29,510
bf107274-7f8e-4a2c-9840-87928744a501,1755993600000,1756079940000,600,826,33,578
7d0a0f7a-8992-4e71-b2bd-c163fe746330,1756080000000,1756166340000,600,918,36,642
80f82832-25ca-4e34-8da7-0f3fe44e30b7,1756166400000,1756252740000,600,1138,45,796
58ca58a9-f384-4707-844c-cc4616e2f292,1756252800000,1756339140000,600,977,39,683
7c378a1c-b5cd-499f-ba20-785131984048,1756339200000,1756425540000,600,1095,43,766
d1f1fc7c-cabb-49a6-80ea-f895485155e5,1756425600000,1756511940000,600,1177,47,823
f9fe3c08-15f0-453a-b6b0-8f78caff2964,1756512000000,1756598340000,600,687,27,480
0cd293f9-fc9f-4dc5-b671-d19690063a73,1756598400000,1756684740000,600,802,32,561
f875dd36-128d-4100-ad15-c68f227054e5,1756684800000,1756771140000,600,772,30,540
aeac4b54-8b70-4784-a6f7-e9d5c7e0d406,1756771200000,1756857540000,600,994,39,695
4bd062b3-bedf-4295-9849-8a3294838b37,1756857600000,1756943940000,600,687,27,480
7d0bd0ee-f236-47c8-862c-d1f6941636c6,1756944000000,1757030340000,600,1039,41,727
cab93d9b-67d1-4bbe-a075-c5fb24abf114,1757030400000,1757116740000,600,655,26,458
3c923c7a-7ac2-4900-b167-46a005b63922,1757116800000,1757203140000,600,1069,42,748
