uuid,start_time,end_time,time_offset,count,calorie,distance
30dfc75e-545a-4af1-9cb0-23d82e643fdf,1731974400000,1732060740000,600,2245,89,1571
01478a2b-708a-461b-b59f-bd57fc60f31d,1732060800000,1732147140000,600,3765,150,2635
05149690-180c-428c-a54f-36193772d868,1732147200000,1732233540000,600,3081,123,2156
28e69bef-6dc8-452b-a17e-ab69aeafafcc,1732233600000,1732319940000,600,2966,118,2076
45be43f6-f3c5-4faf-ae2c-07b39a379278,1732320000000,1732406340000,600,3248,129,2273
4fcb02d9-10f0-412f-8927-f6b6c5e85358,1732406400000,1732492740000,600,2244,89,1570
84fe1ed2-b0d4-452d-ad19-f551f351bb55,1732492800000,1732579140000,600,3909,156,2736
ecf675cb-9f5d-4bbb-afdd-78a4d0982973,1732579200000,1732665540000,600,3263,130,2284
b0d5056e-5538-483f-9eb5-6749afce8eda,1732665600000,1732751940000,600,3522,140,2465
12d0a2cc-2b3c-498b-b54d-f4a9d40d7e70,1732752000000,1732838340000,600,3654,146,2557
8dd0d775-e8fb-48a6-bbea-5ec0f59ca7f4,1732838400000,1732924740000,600,3859,154,2701
411238aa-2132-423e-9e46-0ead69cc2e2a,1732924800000,1733011140000,600,3059,122,2141
3b56cccc-980f-491a-966d-ccb6fb4608c7,1733011200000,1733097540000,600,3718,148,2602
7e5ef971-b901-48b0-99c2-dc6c7b2650a0,1733097600000,1733183940000,600,2967,118,2076
4598f207-f90b-466b-b1db-bf42cfbb7e14,1733184000000,1733270340000,600,3102,124,2171
6427052e-e93f-45e9-8b8f-37a7083c2274,1733270400000,1733356740000,600,3291,131,2303
a3630279-eb6d-4cc8-a671-4b0bb2867eb8,1733356800000,1733443140000,600,13623,544,9536
46f3c779-9de2-4fb0-b8b6-0e43a3a9c939,1733443200000,1733529540000,600,3600,144,2520
4db6bb87-d4a5-43c9-8f7e-24b42b47776d,1733529600000,1733615940000,600,13891,555,9723
61e4266f-1195-40e1-87ef-f64c181f7640,1733616000000,1733702340000,600,2395,95,1676
eb144c54-cea8-4e5c-82f6-fe40376eaf70,1733702400000,1733788740000,600,3914,156,2739
c0c284b8-1530-48d1-a002-f79fee23a5e2,1733788800000,1733875140000,600,3416,136,2391
f9b6be79-44a7-4266-8a7c-1c6eacba7dae,1733875200000,1733961540000,600,11944,477,8360
83673482-f73c-4388-99de-129f74d2cf74,1733961600000,1734047940000,600,2235,89,1564
b0671391-6a29-4d85-8123-5d0037a99457,1734048000000,1734134340000,600,2660,106,1861
b639166d-11fe-478e-b26a-32a98710bd4f,1734134400000,1734220740000,600,3870,154,2709
bc780b32-4ffd-468d-b00a-8b44590c1162,1734220800000,1734307140000,600,2334,93,1633
b7dbf94e-a388-4953-a784-51579166e819,1734307200000,1734393540000,600,13388,535,9371
ffd4f173-61fc-4611-b395-a0cb44957171,1734393600000,1734479940000,600,3065,122,2145
9873e209-fa4d-478f-8cf8-eeb22412cb8b,1734480000000,1734566340000,600,2419,96,1693
1a67ccaa-c76b-439c-bdb5-7b35860dd204,1734566400000,1734652740000,600,3840,153,2688
6758e894-28e0-432b-bfa6-94a81e7e3545,1734652800000,1734739140000,600,2988,119,2091
95d01f4e-f20b-476f-804b-659143f02b6f,1734739200000,1734825540000,600,9603,384,6722
0e504a9a-6a5c-45e6-8aa5-792aa808aaef,1734825600000,1734911940000,600,13942,557,9759
69cdece7-a045-4cd7-8d80-7d3f8fddda7e,1734912000000,1734998340000,600,12597,503,8817
40c6a341-d1b0-4a93-bb07-0938f55b954f,1734998400000,1735084740000,600,11525,461,8067
0962852b-a521-40a8-8785-8275087bd8ca,1735084800000,1735171140000,600,3334,133,2333
eba97d43-d4f7-4e4e-9783-ff6158ad0b24,1735171200000,1735257540000,600,3514,140,2459
19cd8ae7-e022-45ac-9d4e-690bdeda6882,1735257600000,1735343940000,600,10857,434,7599
f598572f-9608-4eba-9891-b2b242e55049,1735344000000,1735430340000,600,11825,473,8277
a5b7e0c5-4b94-49c0-8882-11e0bf4df99e,1735430400000,1735516740000,600,2170,86,1519
84a7de78-3a58-47a5-b256-fd829cec8482,1735516800000,1735603140000,600,11662,466,8163
12284198-137b-4422-a3b8-37905a2a2191,1735603200000,1735689540000,600,2071,82,1449
999c0bf9-fc6b-4e64-9661-f91c0c82b765,1735689600000,1735775940000,600,9617,384,6731
0082ab0d-9c00-4bb2-a22c-533cf35c1a56,1735776000000,1735862340000,600,2403,96,1682
fe34d1b8-5696-42f8-a16b-205942e5bb4f,1735862400000,1735948740000,600,2168,86,1517
c9970993-58db-4ca1-882d-db43ec384584,1735948800000,1736035140000,600,2252,90,1576
b80eeae4-96cd-496c-a025-7d3b9f3494a6,1736035200000,1736121540000,600,2752,110,1926
294cccd3-72d4-4120-bd9f-d998747ace0c,1736121600000,1736207940000,600,12793,511,8955
e4072607-b029-4cf3-b2c1-5a5a8f61b330,1736208000000,1736294340000,600,12651,506,8855
81614d25-955b-4537-95eb-1172ea908944,1736294400000,1736380740000,600,3910,156,2737
ba3011b8-312b-47bd-907a-88c8922b4e13,1736380800000,1736467140000,600,13536,541,9475
36490356-25c2-41c7-8921-7546fb0b14f9,1736467200000,1736553540000,600,10765,430,7535
05f5f663-6e54-40f3-ab87-a559ceb985db,1736553600000,1736639940000,600,13007,520,9104
e010c49f-17a5-48bc-80e6-cd13678af7f6,1736640000000,1736726340000,600,10742,429,7519
5e928220-1f4d-44f6-a2bc-59008cd6da68,1736726400000,1736812740000,600,3334,133,2333
fad6bb8d-e12d-4e2c-8e32-57dd9a44e2ba,1736812800000,1736899140000,600,2532,101,1772
3e1d7442-9652-4abf-9622-63640bf183c3,1736899200000,1736985540000,600,3919,156,2743
57adc221-dbc0-4170-ad5d-5f1c4190674e,1736985600000,1737071940000,600,2107,84,1474
bf10ae26-5b5c-473e-aa6d-78cc9dccf726,1737072000000,1737158340000,600,2741,109,1918
e5ffd161-2e0e-49ad-be40-4b6af335c25a,1737158400000,1737244740000,600,2500,100,1750
3957f943-c8fa-493e-91dc-dbb09e551e52,1737244800000,1737331140000,600,2871,114,2009
7d1019fb-9df5-4ac3-a496-0fe523d47374,1737331200000,1737417540000,600,11597,463,8117
0a90c8d9-e45b-40cf-8326-414d460badb2,1737417600000,1737503940000,600,3998,159,2798
8cba7f31-61fb-446b-a582-8f59f16500ac,1737504000000,1737590340000,600,2105,84,1473
e11694e3-cca0-4638-b44f-023215ae691a,1737590400000,1737676740000,600,14084,563,9858
bcc6f039-9a04-4d70-bcc6-2aea613c1d10,1737676800000,1737763140000,600,3493,139,2445
6f66cd2c-392f-44ac-9e26-f849e4e6f335,1737763200000,1737849540000,600,2611,104,1827
dbb5d966-6cf1-47dd-ae3e-fcc0019c1eed,1737849600000,1737935940000,600,14413,576,10089
0d6d429c-e744-4386-b0bf-924d5c64519d,1737936000000,1738022340000,600,14593,583,10215
39c869e0-7a38-44ff-8470-2581dda39bd0,1738022400000,1738108740000,600,3879,155,2715
3580716e-42a1-4780-91ee-6a335972aa09,1738108800000,1738195140000,600,2144,85,1500
0f1d389a-607d-406e-bc90-0690cc3fad26,1738195200000,1738281540000,600,3036,121,2125
ac2b52c8-be01-46c4-a837-ecd57104cbc9,1738281600000,1738367940000,600,2281,91,1596
12b20720-b42a-45fe-ad6a-7c52ecf49d5a,1738368000000,1738454340000,600,3323,132,2326
0a6468c0-9e80-4a5c-a855-a4a0bbf131d6,1738454400000,1738540740000,600,12023,480,8416
04bc6df4-4570-4aed-88ca-b08478870f8e,1738540800000,1738627140000,600,2014,80,1409
f9d0d95a-a142-44cc-97d6-e2c7aacb5c03,1738627200000,1738713540000,600,2206,88,1544
048e129c-5009-4ca3-959f-cb093e089d1f,1738713600000,1738799940000,600,13840,553,9688
28cd6c9d-935d-4f12-83b0-5d28de68662d,1738800000000,1738886340000,600,3706,148,2594
f95f3718-727f-4951-bba2-5417fc44f856,1738886400000,1738972740000,600,3003,120,2102
fe975ed3-ffaa-4b2b-95e4-6a3ed3ae43f6,1738972800000,1739059140000,600,2383,95,1668
55139baf-8129-47d0-a405-a683306d240c,1739059200000,1739145540000,600,2422,96,1695
8eb8f43b-63eb-4868-b556-918daaeeb754,1739145600000,1739231940000,600,2107,84,1474
47d8c298-4257-4495-9881-ac5c38ad6a36,1739232000000,1739318340000,600,2646,105,1852
b84fcc78-f18c-47a7-b8dc-c66744cadeec,1739318400000,1739404740000,600,10552,422,7386
99e971ed-544c-4f5f-a293-6ee43de9a238,1739404800000,1739491140000,600,2854,114,1997
675f0274-f2b4-47a4-8998-1e7b520fa159,1739491200000,1739577540000,600,2168,86,1517
4dbe6248-4fef-4c0b-b703-2bb1266bb2c6,1739577600000,1739663940000,600,9034,361,6323
f7c79203-aa47-48bb-8f1e-903da3dccc6e,1739664000000,1739750340000,600,3347,133,2342
0b5a78ee-2a41-4314-b1eb-dc8bf8d1a9a8,1739750400000,1739836740000,600,12054,482,8437
27aa1c7b-b23d-4957-a5ff-6b4f130151d6,1739836800000,1739923140000,600,2356,94,1649
b8ced07d-46a9-4a4a-8ce2-ed2176ec5b77,1739923200000,1740009540000,600,12548,501,8783
5892709c-1494-4142-aa96-5f2304665e36,1740009600000,1740095940000,600,2332,93,1632
3f3f13c3-bf20-496f-aa38-6f5b39f9c565,1740096000000,1740182340000,600,3501,140,2450
9e552428-6f77-4120-aeb1-e1fdca7d8bec,1740182400000,1740268740000,600,3588,143,2511
0931e694-10a3-4f69-9008-ce2cfee0736a,1740268800000,1740355140000,600,11157,446,7809
6c4f6dd2-73ca-4f72-9603-114cd1f69c4c,1740355200000,1740441540000,600,2948,117,2063
95eaf84a-4e1e-487b-b995-17f298dd5323,1740441600000,1740527940000,600,3349,133,2344
c1c841a7-3597-44eb-818d-a0a7afb5f37c,1740528000000,1740614340000,600,3150,126,2205
e35444a1-c6d0-48b9-a164-341059d57cdf,1740614400000,1740700740000,600,13908,556,9735
eae83b13-2d22-425a-9739-cd9e3de70ab7,1740700800000,1740787140000,600,14165,566,9915
95e2dc86-1f9d-4395-915d-b7372ff4d75a,1740787200000,1740873540000,600,3230,129,2261
b1992c6e-44fa-4904-807e-07efb8cdebbc,1740873600000,1740959940000,600,12861,514,9002
df98a900-dfe9-4a5b-b75a-16112bd596f8,1740960000000,1741046340000,600,14197,567,9937
23d823e1-2e6c-4822-85ca-fdd2767a7666,1741046400000,1741132740000,600,11227,449,7858
60280616-1e17-44a4-a985-6c73c462d049,1741132800000,1741219140000,600,2090,83,1463
e8ddd51e-f9f6-48fd-8098-d15f21a5dc6c,1741219200000,1741305540000,600,2098,83,1468
9bf1653c-5ac9-4415-a08c-e0750d0bde9f,1741305600000,1741391940000,600,3769,150,2638
3ec00b8c-6366-4697-9563-668ddc26217e,1741392000000,1741478340000,600,2817,112,1971
69e33405-1149-445d-82ba-c7c8e32a664a,1741478400000,1741564740000,600,9307,372,6514
af1849d0-dd30-4cf2-906a-23a5f3e6e4ce,1741564800000,1741651140000,600,3345,133,2341
9498ca59-2d6d-4830-b42c-b8793ce226a5,1741651200000,1741737540000,600,3400,136,2380
18957c6b-c2f6-4568-b4e3-12f302784e5e,1741737600000,1741823940000,600,3436,137,2405
a7827d97-1593-4712-afdc-9c1933b63836,1741824000000,1741910340000,600,3788,151,2651
9bc4c8b6-2f13-4a08-b2ad-fe97a0b9b620,1741910400000,1741996740000,600,10460,418,7321
662c1843-30b3-48d0-9481-7014ef0b7c51,1741996800000,1742083140000,600,3186,127,2230
0df0be48-bd61-4007-9dc2-656b23e81e58,1742083200000,1742169540000,600,2763,110,1934
8bb7cf79-932d-4946-8709-8ac4a1f721bd,1742169600000,1742255940000,600,14198,567,9938
e3ef14fa-c8c2-4568-b0d9-57321f455885,1742256000000,1742342340000,600,12063,482,8444
7f2bafc0-387c-4128-b782-440969745b9a,1742342400000,1742428740000,600,3226,129,2258
8f1c5df5-7d23-429f-b21d-f39d355fe1f6,1742428800000,1742515140000,600,13540,541,9478
f47f0104-b4d8-41f9-a3d1-db6bdc16b52a,1742515200000,1742601540000,600,2893,115,2025
c049b8af-730a-4f32-9b1b-f3cc58af7d1c,1742601600000,1742687940000,600,3146,125,2202
05b5fd06-3f02-463d-8bae-266226427434,1742688000000,1742774340000,600,10656,426,7459
cfb133db-4315-42d7-b264-f555bdd91e08,1742774400000,1742860740000,600,3081,123,2156
351d93f6-e975-4654-a874-e1c8d9c08adc,1742860800000,1742947140000,600,13349,533,9344
8e44ec12-0dcc-4749-886a-298e2c8db735,1742947200000,1743033540000,600,2039,81,1427
a3ef5dde-9a8b-4671-89cf-d978d5dc5842,1743033600000,1743119940000,600,3617,144,2531
fd1692c3-4aba-491d-848b-72e39d1dfc9e,1743120000000,1743206340000,600,9167,366,6416
15661b2b-f28b-484f-bdb3-70949b5b4273,1743206400000,1743292740000,600,12416,496,8691
e7329b38-7159-4944-b89a-6cde97102825,1743292800000,1743379140000,600,14460,578,10122
f026a199-d190-44e8-a94a-a002b9f0d5d8,1743379200000,1743465540000,600,14277,571,9993
e0a7cfe7-426c-4796-b662-bdef77b42875,1743465600000,1743551940000,600,11518,460,8062
dc5cc770-de2a-49ec-84d4-2c257cccff9f,1743552000000,1743638340000,600,2372,94,1660
1aa697b3-9d9f-4e56-95cb-930c9efab9b8,1743638400000,1743724740000,600,3261,130,2282
d8727c6c-718a-4e68-b984-f3cb2aa85ffd,1743724800000,1743811140000,600,10302,412,7211
7b7fa416-a6e9-4607-a956-3a366b2645c3,1743811200000,1743897540000,600,14902,596,10431
41abd3fa-892f-44cb-aac5-122e3d068fc0,1743897600000,1743983940000,600,2105,84,1473
fb4e2607-596f-4803-ad62-d1265bad3f51,1743984000000,1744070340000,600,3762,150,2633
ac2fbecd-e678-42f5-8035-bbdddc3739c2,1744070400000,1744156740000,600,9562,382,6693
6f6677c3-5330-4b69-b424-7c4194532dc1,1744156800000,1744243140000,600,9982,399,6987
eb963ea7-bd96-4e10-8f50-d55d0748dc16,1744243200000,1744329540000,600,12291,491,8603
1cb931a3-d253-4e9b-bd6d-e6dfa985470c,1744329600000,1744415940000,600,3894,155,2725
53a72c68-95ae-4197-b35b-b632c0717a16,1744416000000,1744502340000,600,2074,82,1451
2cc3d03e-d9d3-4e76-acbe-304af2143e42,1744502400000,1744588740000,600,13046,521,9132
d50be489-1cb4-4d96-8ec8-12333f0aba8a,1744588800000,1744675140000,600,3609,144,2526
8d1e5736-bd17-4299-8c94-1a14dfa76f33,1744675200000,1744761540000,600,9239,369,6467
76fe319c-7895-45be-b877-6c078410cf01,1744761600000,1744847940000,600,2441,97,1708
91e44a31-fa4b-40ef-964b-325246a99e04,1744848000000,1744934340000,600,3900,156,2730
78aa05f2-3e86-4dd1-94eb-3c0e0eb7bb3a,1744934400000,1745020740000,600,3870,154,2709
c7d1eee6-b444-4715-849a-9e878313281b,1745020800000,1745107140000,600,3602,144,2521
e81838eb-dcc6-42d2-9fd3-ddb42bc6614f,1745107200000,1745193540000,600,9037,361,6325
8b5636e1-52c7-488b-95eb-db4a7314c173,1745193600000,1745279940000,600,2650,106,1854
1ddd5b0d-9b08-4eb6-9154-6eea56d58f50,1745280000000,1745366340000,600,2585,103,1809
80c208d2-6a21-4614-8598-0319b1969c39,1745366400000,1745452740000,600,2156,86,1509
38efaa93-c563-41a8-9388-0d72c65b707a,1745452800000,1745539140000,600,2532,101,1772
01b6399c-fbc6-4ffe-8e51-08d465b35c0b,1745539200000,1745625540000,600,2207,88,1544
4e8bf2bf-8ea6-4c14-9552-bd88a5906555,1745625600000,1745711940000,600,2805,112,1963
9937cab7-e91a-4922-87c8-eb020dc77df6,1745712000000,1745798340000,600,3837,153,2685
75a85473-a2bc-4960-8c77-b66cd398e3c4,1745798400000,1745884740000,600,3774,150,2641
795f47a6-13d6-4bff-b6ae-b55a7fbaba2d,1745884800000,1745971140000,600,3436,137,2405
eda491b9-68ed-4ec8-8ab5-0d41e8ef2107,1745971200000,1746057540000,600,13306,532,9314
687f2156-478d-4a69-bff4-6a6d23912325,1746057600000,1746143940000,600,2194,87,1535
f4366f12-3c69-4ea4-8b17-264a24e7e80e,1746144000000,1746230340000,600,3636,145,2545
a1f6634e-eab7-4b8f-8a13-e08a3cb9690a,1746230400000,1746316740000,600,3262,130,2283
9594c290-6732-48cb-9054-5f3921cced31,1746316800000,1746403140000,600,2652,106,1856
d72f35f3-5552-4a1c-aba9-6bfb2c448c6b,1746403200000,1746489540000,600,14666,586,10266
fe613742-8b51-4a13-9d79-cceb6772c708,1746489600000,1746575940000,600,2449,97,1714
6a4c6f2f-b165-47c9-8c0d-a1ea093ec1d4,1746576000000,1746662340000,600,9993,399,6995
2253e9c8-ef3c-4caf-99ea-fc090561fed7,1746662400000,1746748740000,600,3845,153,2691
7ccfd3c1-5786-41b3-91e6-d1e7b2d3c266,1746748800000,1746835140000,600,2209,88,1546
230262e1-24b3-4c70-aedb-0bd4225f5f06,1746835200000,1746921540000,600,2535,101,1774
9d2915d1-e755-402c-9368-b1f2daa8fb28,1746921600000,1747007940000,600,3184,127,2228
4419deec-1d5d-493e-82be-894ae034ffa5,1747008000000,1747094340000,600,3209,128,2246
4a696f97-f5f6-4bdf-8494-c5a84fdb21ef,1747094400000,1747180740000,600,2243,89,1570
3a8e6838-38c6-4392-8887-358760c0ead2,1747180800000,1747267140000,600,3190,127,2233
82dfd0e0-1863-4de4-a0eb-b0d59d522502,1747267200000,1747353540000,600,3593,143,2515
7f7b723b-a961-498c-a5ee-a3b0657bd41e,1747353600000,1747439940000,600,13850,554,9695
3d324ba0-2bce-44ba-948c-7f742dc0d5f7,1747440000000,1747526340000,600,3460,138,2422
4f706a8e-bad0-4da5-98ee-376f9c8ce486,1747526400000,1747612740000,600,3543,141,2480
220e450e-f3c9-4d97-8598-244025cda050,1747612800000,1747699140000,600,11012,440,7708
447ea9a8-077d-4159-9596-a266fa0772cd,1747699200000,1747785540000,600,3566,142,2496
a677fbda-7582-48c5-ad01-f25cf11238e6,1747785600000,1747871940000,600,2240,89,1568
1d040b98-75d7-4f56-a98a-5888cc0497cd,1747872000000,1747958340000,600,3139,125,2197
7bb4a540-470e-4fbe-9f49-a088e95c7cd6,1747958400000,1748044740000,600,3583,143,2508
5e238524-4f33-4be6-b0f6-ad0b8c1dc834,1748044800000,1748131140000,600,3015,120,2110
30e44f86-cbd0-49a3-bb2e-bf06cef53c17,1748131200000,1748217540000,600,13665,546,9565
862159d7-8c7f-4c9c-b94c-2a28c3fadb53,1748217600000,1748303940000,600,10081,403,7056
1a926fbd-c13a-45c5-ae60-0ba03009e2f4,1748304000000,1748390340000,600,2526,101,1768
671662ba-662f-4cdb-8b49-14be45c5bc19,1748390400000,1748476740000,600,2904,116,2032
13751965-e10d-4251-beb9-ef1435b6f137,1748476800000,1748563140000,600,3013,120,2109
fd4ef667-325e-4978-b404-dd6305831183,1748563200000,1748649540000,600,9538,381,6676
96e9d538-cedd-4e4e-971e-83790ddc1459,1748649600000,1748735940000,600,12113,484,8479
3b1a35da-4c79-4b65-9916-1503ad42d00d,1748736000000,1748822340000,600,9390,375,6573
ba7bfd69-3d33-4b41-9e95-560d6b0ce752,1748822400000,1748908740000,600,14147,565,9902
573f4137-6298-48c6-aeb7-1654dba8d636,1748908800000,1748995140000,600,2729,109,1910
9723ebfc-ff8f-4f47-af6c-cb9db5ccdc80,1748995200000,1749081540000,600,9255,370,6478
e1614e64-98d2-444e-8e2d-8c2c4b551aec,1749081600000,1749167940000,600,2029,81,1420
db4187c2-0d44-4a78-9310-f40aba4c7b23,1749168000000,1749254340000,600,3837,153,2685
385d4aed-58ed-48fe-ba63-b6ede7b6a678,1749254400000,1749340740000,600,3060,122,2142
fb6abe83-8659-4349-b907-675a10b0f616,1749340800000,1749427140000,600,2264,90,1584
0e566024-2142-43e9-8110-30c8c6a25bb7,1749427200000,1749513540000,600,13427,537,9398
469a3907-9267-4314-b5ee-6ec270fbdfc5,1749513600000,1749599940000,600,14901,596,10430
ec28b7e9-0cfd-4818-852d-9a70df83723d,1749600000000,1749686340000,600,9811,392,6867
1435fd07-405d-4e59-b90c-ce1217037bc6,1749686400000,1749772740000,600,9661,386,6762
d5900e13-30d4-4565-83dc-3ed434ea6f59,1749772800000,1749859140000,600,2257,90,1579
ac563670-2b57-4c0e-b8a1-1af2fc83c2b5,1749859200000,1749945540000,600,2157,86,1509
0587e766-931d-4b34-b342-ccfa1db9db06,1749945600000,1750031940000,600,3386,135,2370
49159e9f-109d-40ab-8839-c8dd0d852563,1750032000000,1750118340000,600,9551,382,6685
dde99efe-94d0-4b4a-b8c2-ec62764e585e,1750118400000,1750204740000,600,3156,126,2209
8c7cf990-2902-4c51-b021-6d5274a9725d,1750204800000,1750291140000,600,3404,136,2382
58f4893b-65f0-4337-9f66-7a24ced27bfa,1750291200000,1750377540000,600,2013,80,1409
8408515f-9552-46d2-a1f1-eee96843eadb,1750377600000,1750463940000,600,2738,109,1916
8066d578-6908-4db1-aa86-d9fee1036b6d,1750464000000,1750550340000,600,13830,553,9681
bb5896e2-7bb0-4324-89a6-709b2203c2b5,1750550400000,1750636740000,600,3606,144,2524
6af04e35-54f3-4f94-9a03-45b098f7fe4d,1750636800000,1750723140000,600,3324,132,2326
9647daa5-2761-41bc-979e-2835f7c266ff,1750723200000,1750809540000,600,9322,372,6525
8c43e02c-b804-4ba7-aed7-96b8b90b456b,1750809600000,1750895940000,600,11353,454,7947
94119dc4-62d2-4981-ac3d-2e4cb681347b,1750896000000,1750982340000,600,3040,121,2128
3a684084-b9e8-491b-b3a0-af48077c0518,1750982400000,1751068740000,600,2741,109,1918
fab4a32f-751a-43b3-a67a-002233014df2,1751068800000,1751155140000,600,2581,103,1806
29ad85dc-3e64-4c10-a78c-88c9348108bd,1751155200000,1751241540000,600,3586,143,2510
69f6af61-f609-4752-b637-8c7dac7471cb,1751241600000,1751327940000,600,3942,157,2759
17d2d655-99ca-4888-ad46-1e5edb315f02,1751328000000,1751414340000,600,2777,111,1943
49019e7a-23d5-4cf8-a168-d13140f83440,1751414400000,1751500740000,600,10697,427,7487
a3072b7c-1f70-4561-b42f-50526b72be9e,1751500800000,1751587140000,600,3891,155,2723
41bb4c1b-e3d1-489d-8127-487de19f3f47,1751587200000,1751673540000,600,3827,153,2678
fc38c91f-ce2a-4462-aefc-cc1cc8d00ffc,1751673600000,1751759940000,600,2682,107,1877
acba9478-9afa-4d94-aa22-c7571b6525d0,1751760000000,1751846340000,600,3039,121,2127
a1d6edac-0337-4234-ab5c-9b4f9e4629b1,1751846400000,1751932740000,600,10695,427,7486
bbf021e0-cca6-4a3f-9b85-6b9f3744392e,1751932800000,1752019140000,600,3730,149,2611
5e14b63f-fbee-43ee-8aa8-e4387c675e87,1752019200000,1752105540000,600,12656,506,8859
7df48c3f-c8fc-4ff0-9e68-1752a22615e1,1752105600000,1752191940000,600,2115,84,1480
ae854d8e-4ed7-48a5-b28e-a1d5336b9fd3,1752192000000,1752278340000,600,3760,150,2632
9e02968b-b1bd-49c5-95a1-30b401b02504,1752278400000,1752364740000,600,12071,482,8449
b2783907-b889-4ee1-82b2-27fd86956ab8,1752364800000,1752451140000,600,2246,89,1572
649dd472-5448-464d-9c68-72de045d3dc1,1752451200000,1752537540000,600,14693,587,10285
14280640-f522-4451-9530-344a5edcf047,1752537600000,1752623940000,600,12808,512,8965
fcfc9792-cfc0-4a8a-82f3-00b136f90e9c,1752624000000,1752710340000,600,12303,492,8612
b86bd0ef-d495-4391-b2fe-40b5aa7c5b03,1752710400000,1752796740000,600,2251,90,1575
8b408001-1589-4dc7-ac5c-c3b01795376a,1752796800000,1752883140000,600,3305,132,2313
e2955145-d8e3-47af-8e5a-53eab78131a2,1752883200000,1752969540000,600,14479,579,10135
d6634a0a-bdde-45f2-a126-d911e7ff228d,1752969600000,1753055940000,600,3993,159,2795
5a8e797e-a4da-4d80-bc70-95ddea49a817,1753056000000,1753142340000,600,3373,134,2361
6ceaa20c-72c6-4f9a-a86c-ce528d98b11d,1753142400000,1753228740000,600,14518,580,10162
c1a18c1a-2d30-4391-9774-00eaa6696518,1753228800000,1753315140000,600,2221,88,1554
da27e919-8012-4a93-a5c0-0dc431796c52,1753315200000,1753401540000,600,2544,101,1780
9ee3a72f-3500-4344-80f0-a9365975f892,1753401600000,1753487940000,600,2947,117,2062
c778802e-c5d4-4642-9488-96a16cf6add1,1753488000000,1753574340000,600,10035,401,7024
153ff776-93bc-4763-b19f-d5f485126fe6,1753574400000,1753660740000,600,3508,140,2455
7352aa9b-875c-4525-acc1-77f59e6785f6,1753660800000,1753747140000,600,3506,140,2454
0e183448-33c8-4b5c-a03f-6872d50d6c0a,1753747200000,1753833540000,600,2538,101,1776
aa3f2785-d31d-4fe0-a16f-69c1833744d5,1753833600000,1753919940000,600,9974,398,6981
d662a416-8218-4025-a56d-d742b449b2f2,1753920000000,1754006340000,600,3424,136,2396
42b35322-cf9a-4a71-86e8-37fb0725442c,1754006400000,1754092740000,600,9632,385,6742
dd361131-544a-4d27-83d2-13d81c1c7d5c,1754092800000,1754179140000,600,2834,113,1983
cc49bf36-83d1-45b5-9775-4f0b1126c9b1,1754179200000,1754265540000,600,3530,141,2471
6d100934-b9f3-4f81-a305-379986c085be,1754265600000,1754351940000,600,3028,121,2119
3b4a94f0-6b84-4744-bb1b-9fbadbf2c24f,1754352000000,1754438340000,600,11561,462,8092
6e4a6562-ca6e-40a3-bbda-3d3bbedcf153,1754438400000,1754524740000,600,2831,113,1981
4e19b7fa-b330-40c6-a8ba-1e631dbb2ab5,1754524800000,1754611140000,600,11968,478,8377
430e72f7-533a-4eb0-b114-37c9d87a3ca3,1754611200000,1754697540000,600,2271,90,1589
725d93c2-1da0-4b80-af52-d817e018baac,1754697600000,1754783940000,600,2615,104,1830
b0e7ebfc-9caa-4d87-868d-111b419c8207,1754784000000,1754870340000,600,3495,139,2446
a758e13d-d585-4519-8884-94e84d45878f,1754870400000,1754956740000,600,2639,105,1847
982dce08-cc4a-497f-8c0c-d5e4224bfdbe,1754956800000,1755043140000,600,14980,599,10486
363fb7b5-945d-4c06-9c27-0d3a8cf556ec,1755043200000,1755129540000,600,2732,109,1912
afbf8428-2bf8-49d9-97b3-518d58343fa8,1755129600000,1755215940000,600,2464,98,1724
d784d066-293a-4a4a-88a0-820a8eddc066,1755216000000,1755302340000,600,3123,124,2186
47cee369-ecc4-4025-b508-5d707fc4ad55,1755302400000,1755388740000,600,3585,143,2509
2a45ba98-591f-4a01-abd9-3a621fae14b2,1755388800000,1755475140000,600,3089,123,2162
a3d98d3d-88cd-47d9-a401-b90facb97f2f,1755475200000,1755561540000,600,2392,95,1674
e2dc7f9f-e7a5-4202-a800-575800d9ea93,1755561600000,1755647940000,600,2384,95,1668
e6b1b98d-2029-47f6-be52-407371187845,1755648000000,1755734340000,600,3841,153,2688
7dcae021-aefe-4f92-90e8-483b15b5852b,1755734400000,1755820740000,600,12697,507,8887
e5fb0e95-8ee9-4f08-93b8-5926f1727874,1755820800000,1755907140000,600,13813,552,9669
344d51c7-61ac-48b4-bada-bcdbd19246b3,1755907200000,1755993540000,600,12719,508,8903
1fa40da8-03ae-4318-9982-ea36aaa15b6e,1755993600000,1756079940000,600,11849,473,8294
a090a28d-b107-4185-9576-5bb390dd1608,1756080000000,1756166340000,600,10087,403,7060
aedcc8c3-2d19-4a5a-bc6d-a84cef31b9c1,1756166400000,1756252740000,600,12515,500,8760
229320de-b7da-4462-af8f-558cb309447e,1756252800000,1756339140000,600,3583,143,2508
e82aa47c-c95b-41d8-b468-5396e95e388b,1756339200000,1756425540000,600,2898,115,2028
38678991-5444-4d77-b81d-968f77e6fb59,1756425600000,1756511940000,600,3256,130,2279
ce552ccc-1a41-41cc-a505-4f962339ff46,1756512000000,1756598340000,600,2368,94,1657
